2025-09-05 16:50:26,923 | DEBUG | MainThread | setup_logging:72 - Logger initialized. Log file: logs\app.log
2025-09-08 11:36:32,281 | INFO | scanner | process_row:522 - Row 15: no explicit action items found; saving empty list once.
2025-09-08 11:36:32,281 | DEBUG | scanner | db_conn:134 - Opening DB connection …
2025-09-08 11:36:35,333 | DEBUG | pg-listener | pg_listener:543 - listener heartbeat…
2025-09-08 11:36:35,524 | DEBUG | scanner | db_conn:143 - DB connection established.
2025-09-08 11:36:36,388 | INFO | scanner | update_row_partial:256 - Row 15 updated. summary=False action_items=True
2025-09-08 11:36:36,389 | DEBUG | scanner | db_conn:134 - Opening DB connection …
2025-09-08 11:36:38,989 | DEBUG | scanner | db_conn:143 - DB connection established.
2025-09-08 11:36:39,553 | DEBUG | scanner | fetch_row_by_id:189 - fetch_row_by_id(12) -> found
2025-09-08 11:36:39,835 | INFO | scanner | process_row:509 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-08 11:36:39,836 | DEBUG | scanner | flatten_transcription:404 - flatten_transcription: produced 103 chars, 1 lines
2025-09-08 11:36:39,836 | DEBUG | scanner | summarize_transcript:440 - summarize_transcript: total chars=103
2025-09-08 11:36:40,349 | DEBUG | pg-listener | pg_listener:543 - listener heartbeat…
2025-09-08 11:36:40,581 | DEBUG | scanner | bedrock_invoke:357 - Bedrock invoke ok in 744 ms. Body preview={"generation":"{\n  \"summary_md\": \"The speaker is testing to see if their issue will persist. They mention that their belt is not working or working.\",\n  \"action_items\": []\n}","prompt_token_count":279,"generation_token_count":38,"stop_reason":"stop"}
2025-09-08 11:36:42,251 | DEBUG | scanner | bedrock_invoke:357 - Bedrock invoke ok in 1669 ms. Body preview={"generation":"The speaker is currently in the process of testing to determine if their issue will persist. They have brought to attention that their belt is not functioning properly, or in some cases, not functioning at all. This malfunction is a key aspect of the issue they are experiencing, and b…
2025-09-08 11:36:42,252 | INFO | scanner | process_row:522 - Row 12: no explicit action items found; saving empty list once.
2025-09-08 11:36:42,252 | DEBUG | scanner | db_conn:134 - Opening DB connection …
2025-09-08 11:36:44,454 | DEBUG | scanner | db_conn:143 - DB connection established.
2025-09-08 11:45:54,399 | DEBUG | MainThread | setup_logging:93 - Logger initialized. Log file: logs\app.log
2025-09-08 11:45:54,400 | INFO | MainThread | <module>:102 - Booting | region=ap-south-1 | table=public."myApp_meetingtranscript" | TREAT_EMPTY_LIST_AS_MISSING=True | ALLOW_INFERRED_ITEMS=True
2025-09-08 11:45:54,401 | INFO | MainThread | <module>:106 - DB host=meet-assistant-dev.croq4ek60yvo.eu-north-1.rds.amazonaws.com db=meetassistantdev user=postgres
2025-09-08 11:45:57,762 | INFO | MainThread | assert_aws_auth:117 - AWS auth OK | account=498124205542 | arn=arn:aws:iam::498124205542:user/devam-kathane
2025-09-08 11:45:58,008 | DEBUG | MainThread | <module>:137 - Bedrock client ready for model_id=meta.llama3-70b-instruct-v1:0
2025-09-08 11:45:58,010 | DEBUG | MainThread | db_conn:160 - Opening DB connection …
2025-09-08 11:46:00,943 | DEBUG | MainThread | db_conn:169 - DB connection established.
2025-09-08 11:46:02,466 | INFO | MainThread | ensure_trigger:195 - Trigger ensured on channel 'meeting_transcript_insert'.
2025-09-08 11:46:02,468 | DEBUG | pg-listener | db_conn:160 - Opening DB connection …
2025-09-08 11:46:02,468 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:46:04,303 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:46:04,380 | DEBUG | pg-listener | db_conn:169 - DB connection established.
2025-09-08 11:46:04,644 | INFO | pg-listener | pg_listener:580 - LISTEN on channel: meeting_transcript_insert
2025-09-08 11:46:04,824 | DEBUG | scanner | fetch_missing:253 - fetch_missing(limit=500) -> 11 rows (empty-list-missing=True)
2025-09-08 11:46:04,825 | DEBUG | scanner | fetch_missing:258 - missing ids=[43, 40, 38, 37, 36, 35, 34, 17, 15, 12, 6]
2025-09-08 11:46:05,085 | INFO | scanner | missing_scanner:603 - Startup backfill: 11 rows with missing fields
2025-09-08 11:46:05,086 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:46:07,165 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:46:07,762 | DEBUG | scanner | fetch_row_by_id:215 - fetch_row_by_id(43) -> found
2025-09-08 11:46:08,122 | INFO | scanner | process_row:553 - Row 43 | meetingid=m56789 | need_summary=False need_items=True
2025-09-08 11:46:08,125 | DEBUG | scanner | flatten_transcription:444 - flatten_transcription: non-list json -> 60 chars
2025-09-08 11:46:08,125 | DEBUG | scanner | summarize_transcript:477 - summarize_transcript: total chars=60
2025-09-08 11:46:08,917 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 791 ms. Body preview={"generation":"{\n  \"summary_md\": \"Hello, this is the transcription of the meeting.\",\n  \"action_items\": []\n}","prompt_token_count":182,"generation_token_count":25,"stop_reason":"stop"}
2025-09-08 11:46:09,154 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 236 ms. Body preview={"generation":"The meeting transcription is presented below.","prompt_token_count":59,"generation_token_count":8,"stop_reason":"stop"}
2025-09-08 11:46:09,155 | INFO | scanner | summarize_transcript:510 - No explicit items; invoking inferred-items fallback…
2025-09-08 11:46:09,647 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:46:09,740 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 585 ms. Body preview={"generation":"<|end_header_id|><|start_header_id|><|end_header_id|>assistant<|end_header_id|>\n\n{\n  \"action_items\": [ {\"item\": \"Review meeting transcription\", \"owner\": \"\", \"deadline\": \"\"} ]\n}","prompt_token_count":99,"generation_token_count":33,"stop_reason":"stop"}
2025-09-08 11:46:09,741 | DEBUG | scanner | summarize_transcript:517 - Inferred 1 action items.
2025-09-08 11:46:09,741 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:46:12,588 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:46:13,475 | INFO | scanner | update_row_partial:282 - Row 43 updated. summary=False action_items=True
2025-09-08 11:46:13,477 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:46:14,654 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:46:16,211 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:46:16,790 | DEBUG | scanner | fetch_row_by_id:215 - fetch_row_by_id(40) -> found
2025-09-08 11:46:17,056 | INFO | scanner | process_row:553 - Row 40 | meetingid=nyw-hprr-yxx | need_summary=False need_items=True
2025-09-08 11:46:17,057 | DEBUG | scanner | flatten_transcription:441 - flatten_transcription: produced 263 chars, 12 lines
2025-09-08 11:46:17,057 | DEBUG | scanner | summarize_transcript:477 - summarize_transcript: total chars=263
2025-09-08 11:46:17,983 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 925 ms. Body preview={"generation":"\n\n{\n  \"summary_md\": \"The meeting started with greetings between Syed and Omar. They discussed whether the recording was on or off. Omar was referred to as Omkar at one point. The meeting ended with a farewell.\",\n  \"action_items\": []\n}","prompt_token_count":266,"generation_t…
2025-09-08 11:46:19,640 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 1655 ms. Body preview={"generation":"The meeting commenced with a cordial exchange of greetings between Syed and Omar. As they settled in, they briefly discussed the status of the recording, clarifying whether it was on or off. During this initial conversation, Omar was momentarily referred to as Omkar, a minor anomaly t…
2025-09-08 11:46:19,640 | INFO | scanner | summarize_transcript:510 - No explicit items; invoking inferred-items fallback…
2025-09-08 11:46:19,669 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:46:20,705 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 1064 ms. Body preview={"generation":"{\n  \"action_items\": [ \n    {\"item\": \"Review meeting recording\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Summarize meeting discussion\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Verify participant names\", \"owner\": \"\", \"deadline\": \"\"}\n  ]…
2025-09-08 11:46:20,706 | DEBUG | scanner | summarize_transcript:517 - Inferred 3 action items.
2025-09-08 11:46:20,706 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:46:22,711 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:46:23,549 | INFO | scanner | update_row_partial:282 - Row 40 updated. summary=False action_items=True
2025-09-08 11:46:23,550 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:46:24,680 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:46:28,563 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:46:29,179 | DEBUG | scanner | fetch_row_by_id:215 - fetch_row_by_id(38) -> found
2025-09-08 11:46:29,492 | INFO | scanner | process_row:553 - Row 38 | meetingid=wbq-wdpc-tdq | need_summary=False need_items=True
2025-09-08 11:46:29,493 | DEBUG | scanner | flatten_transcription:441 - flatten_transcription: produced 34 chars, 1 lines
2025-09-08 11:46:29,494 | DEBUG | scanner | summarize_transcript:477 - summarize_transcript: total chars=34
2025-09-08 11:46:29,690 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:46:30,103 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 608 ms. Body preview={"generation":"{\n  \"summary_md\": \"The meeting started with Akash from Onelab saying hello multiple times.\",\n  \"action_items\": []\n}","prompt_token_count":179,"generation_token_count":30,"stop_reason":"stop"}
2025-09-08 11:46:30,897 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 793 ms. Body preview={"generation":"The meeting commenced with a warm greeting from Akash, a representative from Onelab, who extended a friendly hello on multiple occasions. This initial exchange set a positive tone for the discussion that was to follow.","prompt_token_count":64,"generation_token_count":43,"stop_reason"…
2025-09-08 11:46:30,898 | INFO | scanner | summarize_transcript:510 - No explicit items; invoking inferred-items fallback…
2025-09-08 11:46:32,333 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 1435 ms. Body preview={"generation":"\n\n{\n  \"action_items\": [ \n    {\"item\": \"Send a thank-you note to Akash for setting a positive tone\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Follow up on the discussion that was to follow\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Review the me…
2025-09-08 11:46:32,334 | DEBUG | scanner | summarize_transcript:517 - Inferred 3 action items.
2025-09-08 11:46:32,334 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:46:34,702 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:46:34,810 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:46:35,661 | INFO | scanner | update_row_partial:282 - Row 38 updated. summary=False action_items=True
2025-09-08 11:46:35,662 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:46:37,606 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:46:38,162 | DEBUG | scanner | fetch_row_by_id:215 - fetch_row_by_id(37) -> found
2025-09-08 11:46:38,437 | INFO | scanner | process_row:553 - Row 37 | meetingid=hsa-keuc-rgf | need_summary=False need_items=True
2025-09-08 11:46:38,449 | DEBUG | scanner | flatten_transcription:441 - flatten_transcription: produced 27 chars, 1 lines
2025-09-08 11:46:38,450 | DEBUG | scanner | summarize_transcript:477 - summarize_transcript: total chars=27
2025-09-08 11:46:38,980 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 530 ms. Body preview={"generation":"{\n  \"summary_md\": \"The meeting started with Akash from Onelab greeting everyone.\",\n  \"action_items\": []\n}","prompt_token_count":177,"generation_token_count":28,"stop_reason":"stop"}
2025-09-08 11:46:39,599 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 618 ms. Body preview={"generation":"The meeting commenced with a warm welcome from Akash, representing Onelab, as he greeted each attendee. This set a positive tone for the discussion that was to follow.","prompt_token_count":62,"generation_token_count":36,"stop_reason":"stop"}
2025-09-08 11:46:39,600 | INFO | scanner | summarize_transcript:510 - No explicit items; invoking inferred-items fallback…
2025-09-08 11:46:39,708 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:46:40,747 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 1146 ms. Body preview={"generation":"\n\n{\n  \"action_items\": [ \n    {\"item\": \"Send a thank-you note to attendees\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Follow up on meeting outcomes\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Review meeting minutes for accuracy\", \"owner\": \"\"…
2025-09-08 11:46:40,748 | DEBUG | scanner | summarize_transcript:517 - Inferred 3 action items.
2025-09-08 11:46:40,748 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:46:42,892 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:46:43,791 | INFO | scanner | update_row_partial:282 - Row 37 updated. summary=False action_items=True
2025-09-08 11:46:43,792 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:46:44,716 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:46:46,774 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:46:47,334 | DEBUG | scanner | fetch_row_by_id:215 - fetch_row_by_id(36) -> found
2025-09-08 11:46:47,600 | INFO | scanner | process_row:553 - Row 36 | meetingid=hsa-keuc-rgf | need_summary=False need_items=True
2025-09-08 11:46:47,601 | DEBUG | scanner | flatten_transcription:441 - flatten_transcription: produced 211 chars, 1 lines
2025-09-08 11:46:47,602 | DEBUG | scanner | summarize_transcript:477 - summarize_transcript: total chars=211
2025-09-08 11:46:48,175 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 573 ms. Body preview={"generation":"This transcript chunk does not contain any meaningful information, so the output will be empty.\n\n{\n  \"summary_md\": \"\",\n  \"action_items\": []\n}","prompt_token_count":215,"generation_token_count":32,"stop_reason":"stop"}
2025-09-08 11:46:48,950 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 774 ms. Body preview={"generation":"Please provide the text you'd like me to rewrite, and I'll be happy to assist you in converting it into 2-4 paragraphs with 3-12 sentences total, in a chronological order, without headings or bullets.","prompt_token_count":49,"generation_token_count":47,"stop_reason":"stop"}
2025-09-08 11:46:48,951 | INFO | scanner | summarize_transcript:510 - No explicit items; invoking inferred-items fallback…
2025-09-08 11:46:49,727 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:46:50,191 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 1240 ms. Body preview={"generation":"\n\n{\n  \"action_items\": [\n    {\"item\": \"Provide the text to be rewritten\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Rewrite the text into 2-4 paragraphs\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Review the rewritten text for chronological order …
2025-09-08 11:46:50,192 | DEBUG | scanner | summarize_transcript:517 - Inferred 3 action items.
2025-09-08 11:46:50,192 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:46:52,356 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:46:53,240 | INFO | scanner | update_row_partial:282 - Row 36 updated. summary=False action_items=True
2025-09-08 11:46:53,241 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:46:54,736 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:46:55,396 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:46:55,999 | DEBUG | scanner | fetch_row_by_id:215 - fetch_row_by_id(35) -> found
2025-09-08 11:46:56,309 | INFO | scanner | process_row:553 - Row 35 | meetingid=hsa-keuc-rgf | need_summary=False need_items=True
2025-09-08 11:46:56,310 | DEBUG | scanner | flatten_transcription:441 - flatten_transcription: produced 20 chars, 1 lines
2025-09-08 11:46:56,310 | DEBUG | scanner | summarize_transcript:477 - summarize_transcript: total chars=20
2025-09-08 11:46:56,756 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 446 ms. Body preview={"generation":"{\n  \"summary_md\": \"Akash Onelab greeted.\",\n  \"action_items\": []\n}","prompt_token_count":175,"generation_token_count":22,"stop_reason":"stop"}
2025-09-08 11:46:57,352 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 595 ms. Body preview={"generation":"Akash Onelab was warmly greeted. This marked the beginning of a significant encounter. The atmosphere was filled with anticipation as the parties involved prepared for a meaningful exchange.","prompt_token_count":56,"generation_token_count":35,"stop_reason":"stop"}
2025-09-08 11:46:57,353 | INFO | scanner | summarize_transcript:510 - No explicit items; invoking inferred-items fallback…
2025-09-08 11:46:58,448 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 1095 ms. Body preview={"generation":"{\n  \"action_items\": [\n    {\"item\": \"Prepare for the meaningful exchange\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Facilitate a significant encounter\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Foster a positive atmosphere\", \"owner\": \"\", \"de…
2025-09-08 11:46:58,449 | DEBUG | scanner | summarize_transcript:517 - Inferred 3 action items.
2025-09-08 11:46:58,450 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:46:59,745 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:47:02,539 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:47:03,410 | INFO | scanner | update_row_partial:282 - Row 35 updated. summary=False action_items=True
2025-09-08 11:47:03,411 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:47:04,754 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:47:08,618 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:47:09,222 | DEBUG | scanner | fetch_row_by_id:215 - fetch_row_by_id(34) -> found
2025-09-08 11:47:09,525 | INFO | scanner | process_row:553 - Row 34 | meetingid=hsa-keuc-rgf | need_summary=False need_items=True
2025-09-08 11:47:09,527 | DEBUG | scanner | flatten_transcription:441 - flatten_transcription: produced 17 chars, 1 lines
2025-09-08 11:47:09,528 | DEBUG | scanner | summarize_transcript:477 - summarize_transcript: total chars=17
2025-09-08 11:47:09,768 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:47:10,027 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 500 ms. Body preview={"generation":"{\n  \"summary_md\": \"The meeting started with Akash mentioning Onelab CD.\",\n  \"action_items\": []\n}","prompt_token_count":175,"generation_token_count":27,"stop_reason":"stop"}
2025-09-08 11:47:11,006 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 978 ms. Body preview={"generation":"The meeting commenced with Akash bringing up the topic of Onelab CD. He initiated the discussion by highlighting the key aspects of the software, sparking interest among the attendees. As the conversation progressed, the team began to explore the potential benefits and applications of…
2025-09-08 11:47:11,006 | INFO | scanner | summarize_transcript:510 - No explicit items; invoking inferred-items fallback…
2025-09-08 11:47:11,832 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 825 ms. Body preview={"generation":"[\n  {\"item\": \"Research Onelab CD software and its potential benefits\", \"owner\": \"\", \"deadline\": \"\"},\n  {\"item\": \"Explore applications of Onelab CD in current projects\", \"owner\": \"\", \"deadline\": \"\"}\n]","prompt_token_count":152,"generation_token_count":51,"sto…
2025-09-08 11:47:11,835 | ERROR | scanner | process_row:567 - process_row failed for id=34
Traceback (most recent call last):
  File "C:\Onelab Ventures\fireflies summary\app.py", line 560, in process_row
    result = summarize_transcript(transcript_txt)
  File "C:\Onelab Ventures\fireflies summary\app.py", line 513, in summarize_transcript
    inferred = obj2.get("action_items") or obj2.get("items") or obj2.get("tasks") or []
AttributeError: 'list' object has no attribute 'get'
2025-09-08 11:47:11,836 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:47:14,773 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:47:19,665 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:47:19,774 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:47:20,781 | DEBUG | scanner | fetch_row_by_id:215 - fetch_row_by_id(17) -> found
2025-09-08 11:47:21,038 | INFO | scanner | process_row:553 - Row 17 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-08 11:47:21,038 | DEBUG | scanner | flatten_transcription:441 - flatten_transcription: produced 1320 chars, 12 lines
2025-09-08 11:47:21,038 | DEBUG | scanner | summarize_transcript:477 - summarize_transcript: total chars=1320
2025-09-08 11:47:22,856 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 1817 ms. Body preview={"generation":"\n\n{\n  \"summary_md\": \"A demo was conducted to showcase the extension part. The extension recognizes audio and transcripts in live using WebSockets. After the call or session is completed, it uploads to the server by extracting the meet ID and user ID as a foreign key. The uploade…
2025-09-08 11:47:24,786 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:47:26,060 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 3202 ms. Body preview={"generation":"\n\nA demonstration was conducted to highlight the capabilities of the extension part. During the demo, it was showcased that the extension can recognize audio and transcripts in real-time using WebSockets. This functionality allows the extension to process and analyze audio and trans…
2025-09-08 11:47:26,061 | INFO | scanner | summarize_transcript:510 - No explicit items; invoking inferred-items fallback…
2025-09-08 11:47:27,411 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 1350 ms. Body preview={"generation":"\n\n{\n  \"action_items\": [\n    {\"item\": \"Investigate WebSocket functionality for real-time audio and transcript processing\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Develop dashboard feature to retrieve and view uploaded data\", \"owner\": \"\", \"deadline\": \"…
2025-09-08 11:47:27,412 | DEBUG | scanner | summarize_transcript:517 - Inferred 3 action items.
2025-09-08 11:47:27,412 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:47:29,524 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:47:29,792 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:47:30,402 | INFO | scanner | update_row_partial:282 - Row 17 updated. summary=False action_items=True
2025-09-08 11:47:30,403 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:47:32,453 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:47:33,029 | DEBUG | scanner | fetch_row_by_id:215 - fetch_row_by_id(15) -> found
2025-09-08 11:47:33,315 | INFO | scanner | process_row:553 - Row 15 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-08 11:47:33,317 | DEBUG | scanner | flatten_transcription:441 - flatten_transcription: produced 646 chars, 6 lines
2025-09-08 11:47:33,317 | DEBUG | scanner | summarize_transcript:477 - summarize_transcript: total chars=646
2025-09-08 11:47:34,805 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:47:35,711 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 2394 ms. Body preview={"generation":"\n\n{\n  \"summary_md\": \"The meeting began with a greeting and a confirmation of a 4:30PM demonstration call. The objective of the demo is to ensure the extension part runs smoothly, generating a transcription summary and action items. Future plans include adding more elements in ph…
2025-09-08 11:47:37,432 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 1720 ms. Body preview={"generation":"The meeting commenced with a warm greeting, followed by a confirmation of a 4:30PM demonstration call. The primary objective of this demo is to ensure that the extension part operates seamlessly, ultimately generating a transcription summary and action items. \n\nThis initial demonstr…
2025-09-08 11:47:37,433 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:47:39,603 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:47:39,813 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:47:40,516 | INFO | scanner | update_row_partial:282 - Row 15 updated. summary=False action_items=True
2025-09-08 11:47:40,517 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:47:43,236 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:47:44,420 | DEBUG | scanner | fetch_row_by_id:215 - fetch_row_by_id(12) -> found
2025-09-08 11:47:44,699 | INFO | scanner | process_row:553 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-08 11:47:44,700 | DEBUG | scanner | flatten_transcription:441 - flatten_transcription: produced 103 chars, 1 lines
2025-09-08 11:47:44,700 | DEBUG | scanner | summarize_transcript:477 - summarize_transcript: total chars=103
2025-09-08 11:47:44,828 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:47:45,281 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 580 ms. Body preview={"generation":"{\n  \"summary_md\": \"The speaker is unsure if their issue will persist and is experiencing problems with their belt.\",\n  \"action_items\": []\n}","prompt_token_count":194,"generation_token_count":32,"stop_reason":"stop"}
2025-09-08 11:47:47,380 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 2099 ms. Body preview={"generation":"As I stood at the podium, I couldn't shake off the feeling of uncertainty that had been plaguing me all morning. Would my issue persist, or would I be able to power through it? The nagging doubt lingered in the back of my mind, refusing to dissipate. \n\nTo make matters worse, I was a…
2025-09-08 11:47:47,381 | INFO | scanner | summarize_transcript:510 - No explicit items; invoking inferred-items fallback…
2025-09-08 11:47:48,163 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 782 ms. Body preview={"generation":"\n\n{\n  \"action_items\": [\n    {\"item\": \"Fix the belt\", \"owner\": \"\", \"deadline\": \"\"},\n    {\"item\": \"Overcome uncertainty\", \"owner\": \"\", \"deadline\": \"\"}\n  ]\n}","prompt_token_count":231,"generation_token_count":46,"stop_reason":"stop"}
2025-09-08 11:47:48,164 | DEBUG | scanner | summarize_transcript:517 - Inferred 2 action items.
2025-09-08 11:47:48,164 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:47:49,839 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:47:50,113 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:47:50,932 | INFO | scanner | update_row_partial:282 - Row 12 updated. summary=False action_items=True
2025-09-08 11:47:50,934 | DEBUG | scanner | db_conn:160 - Opening DB connection …
2025-09-08 11:47:54,052 | DEBUG | scanner | db_conn:169 - DB connection established.
2025-09-08 11:47:54,612 | DEBUG | scanner | fetch_row_by_id:215 - fetch_row_by_id(6) -> found
2025-09-08 11:47:54,846 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
2025-09-08 11:47:57,162 | INFO | scanner | process_row:553 - Row 6 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-08 11:47:57,163 | DEBUG | scanner | flatten_transcription:441 - flatten_transcription: produced 203 chars, 3 lines
2025-09-08 11:47:57,163 | DEBUG | scanner | summarize_transcript:477 - summarize_transcript: total chars=203
2025-09-08 11:47:58,072 | DEBUG | scanner | bedrock_invoke:394 - Bedrock invoke ok in 909 ms. Body preview={"generation":"{\n  \"summary_md\": \"The conversation started with a suggestion to pick something in August. One of the speakers began testing something, listing items a to h and numbers one to four.\",\n  \"action_items\": []\n}","prompt_token_count":233,"generation_token_count":46,"stop_reason":"…
2025-09-08 11:47:59,856 | DEBUG | pg-listener | pg_listener:584 - listener heartbeat…
